Country,Year,CPI_Score,Rank,Region,Public_Sector_Corruption,Judicial_Corruption,Police_Corruption,Executive_Branch_Corruption,Legislative_Corruption,Bribery_Index,Business_Corruption,Health_Corruption,Education_Corruption,Media_Corruption,Political_Party_Corruption,Foreign_Influence,Corporate_Governance,Transparency_Index,Freedom_of_Press,Civil_Liberties,Democracy_Index,Human_Rights_Index,Government_Effectiveness,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability,GDP_per_Capita,Unemployment_Rate,Inflation_Rate,HDI,Population,Internet_Penetration
South Africa,2009,56,169,Africa,5.222789862889461,4.696288806423652,3.955388763611394,5.919376787062978,8.420300321520541,1.7093779120826913,6.1827845828253984,4.641548530052091,8.621493274149787,0.07758583685436249,6.397618036350985,9.48072265599657,3.2252306623079443,2.372721451316452,6.579601632908806,1.644949205192544,3.6405235826449456,5.662714006063478,5.44703866527343,3.0770327299212497,0.8892259749457809,8.159761853040639,44965,1.319037131279528,4.032880754995983,0.04066312858763588,1386686059,35.759128188962855
USA,2020,80,37,Americas,5.163287225086414,8.773650457130683,3.377349354815543,5.48773898932763,2.92478641707996,1.8170242632228495,3.8531004981149253,9.509794128113946,9.766243625336244,4.540611460307561,0.09526539355642294,1.8577246264277503,9.728852635813576,7.828243080466848,2.3230178111727273,0.6815582078698468,8.71826546508928,2.5897761998189415,0.34979218404271983,0.2004233770041286,4.88533681544857,4.9619349378371,7127,4.92174474496476,0.9393714525377234,0.6797524555345561,573248157,78.36463319963752
India,2003,47,42,Asia,6.915703777680562,0.8006366266022624,1.9226265601993842,4.657649233005163,8.38410738855012,1.1025945631526313,6.635069803688078,8.72229169734146,8.555486723108501,4.021234912372869,9.843762114665498,2.5601244520926922,7.748932019658891,1.2448232807152249,2.403772818433639,8.295847227705227,3.301112053763624,5.915256590056057,6.383077681645929,5.702051733205572,8.195663407043188,0.6105989312933013,52594,14.3820692509703,6.285741030520854,0.13397338655305535,1092047944,68.75659137940691
France,2011,76,175,Asia,0.4792517595602408,8.206880020942519,1.808650552091986,7.2513462658168155,4.785570667139234,9.429747199935235,0.8669556131636491,8.662107147290214,1.7198174601653748,9.026580067794983,1.505237233332174,9.930054563167882,7.0795976602216655,5.019992494766445,6.317432674371462,9.062946964065183,5.2995234194792795,8.178959520653184,2.540293472109969,5.478900484568614,0.7819616337998347,8.050508935103132,40504,12.830982971573626,7.004738478138728,0.49161188953010937,505023772,64.96070384322769
France,2007,71,92,Africa,7.0989610887122385,5.7100836897467,3.2105328537998536,8.580541790063455,1.828946369476272,6.727516978393801,6.435050211219884,3.4826551097162795,1.550131917653036,4.722961759194456,3.968213969230292,8.925709747969588,4.421603867182729,6.62713084751284,5.033879797216264,6.255175659762355,2.608631188383245,5.385570166183424,3.324915669802535,6.5080713044455285,2.1703717507603537,2.402945248882994,41531,15.035130339647251,1.9956026140240013,0.28742950360516295,694962487,55.469462234356584
China,2001,48,61,Americas,5.822009007572875,0.3180204081967042,9.818167023542681,3.0295808119563628,8.018686932046586,7.899097504655246,6.060155842126664,4.309997891524296,3.933122012395509,4.179387534888964,0.3027250403824333,5.495498499997739,8.909683326868013,0.5493132042463789,2.585328093142966,8.777551314126002,4.348016627163938,7.7688892240431775,2.41353922297461,1.5991580309652165,7.773010965053851,8.05634264206208,5257,10.104888995276431,7.2030532263881195,0.8385068266425455,766991114,36.83630737047904
Russia,2021,46,142,Asia,1.981087146715742,9.029128919667691,0.9225867472415628,2.2091776717589062,3.771114810557945,3.311573368243642,2.1062440725408784,4.189619245283227,2.2543047059165087,6.395946103732369,3.0951911482878858,6.947411878456382,0.168196536152605,8.04053309632374,1.682372188011747,6.750632224498734,6.813909435789018,4.130377377262864,0.5592319411545865,9.948175328460255,4.584096292158279,9.38162041612844,41316,18.571959039682962,10.150883154178567,0.6642177771000267,785988317,74.12600726379058
France,2012,95,68,Oceania,0.4905885374626451,0.3919683545574304,2.5936620207748353,6.701991663149424,7.077291878066204,4.604217100767578,8.18213619519869,4.402668824639972,6.759945041206126,3.7579918855599814,5.683257233262897,4.430623314536245,2.284386941992457,3.041541930449836,7.226254557338634,6.850056555555896,7.578561092008613,5.899627863875021,1.6662813355172268,1.3582373980593143,6.649560814261894,7.548136908389807,48473,18.899896266991004,7.132935821792782,0.29685246996270664,629222623,36.09079214639357
UK,2020,17,53,Europe,1.0852779055788842,5.152177962712928,0.8597839687504161,9.147324240549533,8.372296690287325,0.39779531836692805,8.744140002627033,8.892107950108665,0.8455810447563994,5.3655956776950156,9.308531224280047,4.040926765704476,6.9501280009498725,7.1774920787367735,8.132317048671556,8.894712340457634,8.0622222057093,4.2225024711055035,2.0730805195987934,8.115557611652797,8.181441145523157,0.33151903456892784,64546,15.158238908105016,3.3997173489914867,0.5032299601236473,478790835,73.47024581099102
UK,2015,90,84,Europe,5.246913414192696,0.49031246365681125,2.7363139273573758,3.481574401440862,9.629856563438537,8.890074004350975,2.104839472536595,2.4912069956979987,4.437192495366791,9.555665751697674,9.903645261736576,4.431875408939061,5.083878514007659,1.0820925142137383,2.613048827031398,0.9192864231179976,7.36824576699473,5.277964017563372,5.773255651033599,2.2036038005071656,1.454560960467366,6.595448866049805,41716,6.434071050196504,14.376059743747543,0.7566810978377312,247135957,19.042577625724565
China,2001,61,34,Europe,7.584085300912829,0.7120009847449815,0.9240143253070499,2.7244821917741535,0.8581453258624194,8.530034294116081,0.7596108423720349,8.021950709593233,2.803562462194098,2.026173088084242,4.233582750673488,4.144165531634869,5.338072756071338,6.20298609148858,4.249225195225957,0.5473159837526764,4.6675534782272186,1.6750986568665638,1.349562768944702,4.3903661334841875,4.685526780352997,2.7215015999114502,67646,0.8231232183384973,1.7244155554120093,0.8669514277117312,1010732210,59.04581548434524
Japan,2010,42,76,Africa,3.3465728712450113,8.872043142578919,5.083088667560282,2.2611463023561953,0.08386481840437332,7.848113348642942,6.035754635415494,5.140399750447735,5.954028869998208,4.589127986411703,4.281838869262115,6.755550115253239,4.163449394393091,5.572121234141438,7.1349417246592575,0.53591575656603,0.3746838862448998,5.986420661071672,9.207138950620935,3.242023106426789,5.625956573536315,1.989693796079396,34986,10.986600713401497,9.125693933553729,0.6195896518688367,657124664,35.73214881414898
South Africa,2009,90,97,Europe,3.791239107052217,7.658255469624436,4.383556535203164,2.5449090769663085,5.484249815224475,0.583020676811915,4.799175269832978,2.490841857332823,7.9706501979396585,0.1537733434701516,1.6034343179717103,3.304566257154893,1.6645828078402414,1.5000259285969197,4.692217287478319,4.179048639290092,5.24492067508482,9.789511671939689,2.3178657595628973,3.0770950810441535,6.149862813289011,7.608330792432537,18163,0.1811709983830867,10.939008291701999,0.6145746032951719,1220792190,82.85777782590742
Russia,2014,51,152,Europe,9.341464150461125,1.9694117324489147,1.7405033038656315,1.3493334296031445,2.6424096187500012,1.7424973557743373,4.275942292620577,5.2729377885955415,9.2356314168147,8.422370815744713,4.98358896660562,1.7077640633069069,1.6622148271002968,6.2474489519815615,9.6125707025743,9.463940067340088,0.5515067058194711,7.648165291808471,6.517446619720351,4.865123087808556,8.4776839881734,2.8954210522873947,49543,16.187840318903824,4.048355393914838,0.10296510024753802,502127961,51.86946338075027
India,2016,85,148,Oceania,2.1301308403257604,6.204679732142538,1.7480789377518613,5.967782276083535,4.6910178974357635,3.341706577544614,7.610083300436972,1.9544162067404314,9.638527342220858,0.9201736110508907,9.40081015761175,7.06567543471841,2.9448122079159313,6.913241792153907,1.2959921115077688,8.699324456379111,9.664498609094519,3.2004847461686103,1.5758143319070916,2.39627978103918,4.763661394212947,1.435894829999721,42309,11.760890594267245,5.6931531607288655,0.521294976236839,738655075,62.40149507596533
Brazil,2007,36,30,Asia,1.0374942457535163,7.946795684312155,6.261090737193928,2.808260686612557,0.7265868715610746,2.630626753416717,9.696626395089151,1.0817929750703492,3.5119453397399427,0.9476234497773139,1.6539615744149216,0.31297527045951123,4.683096418434913,4.985023450335044,8.543477344206948,7.819635049995368,3.7795649134795917,8.6386031768414,7.951326973802077,5.468561087689784,3.1723148415117075,1.709007544134502,12691,12.378472775139343,6.544076601957509,0.8152627970198851,954938051,8.325714037204634
Brazil,2017,17,88,Oceania,3.4341011380001794,8.895906413668648,3.8712133899054324,6.149443616579045,5.015890466733596,8.384598385310687,4.7766371937619665,8.38177417832051,8.558477818304697,8.828393781189078,2.664732430955569,7.187533489164817,8.241258338365485,5.785767653262517,3.060734252168632,4.039152170017074,5.036713258923759,8.957250236745882,0.7151272326440994,2.506821933318629,8.02392279733271,6.772640027018672,7885,1.2085365060695463,9.704777734300404,0.6824414756686648,99424234,49.52398765638741
Brazil,2022,32,7,Africa,7.459221194922737,4.683069268391463,0.5619493673325693,0.830323495125681,1.248556531781404,1.9483575820061994,0.06155078774774947,6.993220234306598,5.919630687122101,4.092960285260046,8.913178737187247,2.632436954945762,4.468320216518458,8.874195574009189,6.870468973684187,8.24182462773351,1.2954698332329295,1.7680627945165905,7.3759331818365625,9.729173649245915,8.968744514696956,4.574549912172152,34153,11.717032119678358,7.684653469327639,0.04755799165954244,735849010,78.07318165446247
France,2008,73,36,Europe,6.260772910561318,8.974998774012041,9.20192599767068,1.1545679211787907,8.385877581990512,5.321244653389745,5.9626713453837805,2.0497899021386887,6.92255414544123,6.87295447284305,6.264306138272822,1.9025288132641682,8.977953209448163,6.977030144582087,2.5369503137706992,2.184901332011634,9.957228817845937,0.531338607914793,3.9316543594561826,2.3941040519001144,3.586718623750007,2.0862939716442384,8361,3.5947449620692007,2.8684385886804127,0.6995703368030434,1028733416,85.99869073732202
Japan,2007,29,38,Asia,4.157954393695692,5.078500727175616,4.049524858098003,5.361419277969446,7.594868026364567,5.713810978193123,6.539658721298394,9.42294730258649,8.511305666603498,8.578463702260553,3.30507237958975,3.7895667084721674,1.2051670291419048,9.059546633362283,9.664696350506233,5.8535180710273504,4.922018283774254,5.724759414498852,4.6551930463770175,7.6462218822530295,7.263411578066069,0.7969339516721663,1446,8.052469746581501,13.387997346801399,0.4026351975910356,262774504,72.11696622525413
Japan,2013,25,52,Europe,9.647525328318306,6.882280421776911,5.910475548566882,5.11530944476014,0.7407357821724214,4.250118471625372,8.280183059953265,0.2439837334124917,1.3011320989508224,3.744775545256119,8.127449651640314,1.1749996093228465,2.717729769439182,5.523439537122995,0.5013426431416412,7.4592282853073915,2.982899680408125,4.758828862572972,3.6631917850015516,4.697171871063764,2.1191084072849242,9.372634401165557,9087,6.383408832392323,5.465963331195692,0.6839658995543458,943923715,41.85732715224961
Russia,2017,26,143,Europe,7.349964382945733,9.790293594251391,8.854119499183735,2.7150992673788865,8.363503547279342,2.4068793173045924,1.9940698109611743,3.3328018705018136,9.47407268032244,2.6154745580286622,1.0896414170211,3.8448962456229587,0.705237637959274,1.7485306100718712,5.135713468903536,0.9244106891290349,1.9304866741826388,7.14686206932798,4.020474474916379,0.37918938482738196,0.9008110704601369,9.97529796426482,62797,4.925859141703821,5.739006338426999,0.8112300139540096,684153699,25.747625111745943
Russia,2021,89,174,Africa,0.6186142438329378,2.3595178919452673,4.021589972736478,8.271308516205425,3.249584924246226,9.602942908811315,5.24327633518931,0.21653038491536658,5.4739709041822575,1.6951799339534157,8.583513658315013,1.0232172214902313,5.10025566010227,2.462907870122436,9.105132767291181,8.741357158210343,6.499307474889543,2.930586884429106,0.053252061462302214,1.5270344791900836,3.765359749034103,3.941720777894515,12599,8.94141819577806,11.997947373986996,0.17444729556689442,40953085,38.91513848004704
Japan,2019,28,151,Europe,7.446314438540483,1.6852127608247813,8.206600394112492,1.8704716486754946,3.528597428773309,4.133992422690225,4.471315003893654,1.4229759328933322,3.3600331754159773,6.071194130016791,5.1800166598780955,4.834887331647991,0.9003229519251199,1.764105647811266,4.698404573945194,7.273189783775031,4.362992414897983,3.8021193425920483,0.26149345186953443,9.285611378114236,4.069604968826513,2.486932545020195,38933,15.23867544599797,8.031898987080474,0.870626945715169,367499050,56.159923945112276
China,2019,17,140,Americas,0.2403855590585835,3.4201882497787017,9.1475222460295,3.6066112418318608,1.7980357424156157,7.273099955366648,6.644404611626308,1.800793761634114,3.3873126040948986,2.522724513168335,7.569344303956177,1.7616974940799957,7.956841448892144,3.3524854990626842,8.403462587011843,5.332788126595961,3.1732999546357163,2.638522670384531,7.9393623109365485,8.20285084859314,1.1401136221774744,0.4177636616090352,41674,4.664423724089515,3.4707509742918896,0.19458679345649266,285458609,0.5800622062127059
Russia,2020,47,172,Asia,6.503233231174055,1.6439902272030937,1.7406738366337016,5.555117060724022,8.35304121492478,1.8404648765622889,0.6394306370316472,8.103348677305677,7.51000336678268,6.342879858213614,5.183915915661251,1.2999658522380697,0.39763706953135913,4.77536150120443,9.498286367244184,0.6240834134926365,0.09642595604498316,2.9213748295685438,2.13485016658568,1.4414864358275836,1.0226318892095776,3.072767381566859,61648,10.209573258319066,13.718034131695468,0.2872475330323282,545461002,91.2007438710161
China,2011,47,143,Asia,2.1048283629265874,2.8416280570487418,8.924924600033089,8.672111025153646,4.047057638484248,8.228111685362283,8.840129316995247,9.930396705333846,6.786598631299828,3.1714216541154574,2.4627292189897343,5.7910962986635415,4.753934258252991,2.5593149259063575,0.678351286573825,6.945187625713655,0.3639702414162327,0.09287354246638624,6.072973694063614,0.5105107694044975,7.062173533801337,5.827432677052177,55612,7.1330233995867225,12.077715502662235,0.680517370455686,107182597,34.371790339719645
USA,2018,62,93,Americas,6.964422090375577,7.42985323370604,1.1983244670637816,4.185509751667766,0.488358706803137,2.158918232336667,5.111574042382784,8.673202746110553,7.29480091268501,3.477767892750009,6.4084862278427766,6.252450504506629,4.20614509464755,4.756347509908592,4.888073096074695,4.472506200656577,6.936131304578073,5.107555164530382,6.533254160844624,1.5270947701619653,7.1881531266888725,5.244053084213877,40218,13.08343135978416,8.999155970682637,0.727312751632538,1156722930,79.68071189912355
UK,2013,99,107,Africa,3.0977956664779613,4.775240359212872,2.75127409379333,3.9860095544090433,9.66249627826163,6.7530662357302615,8.770454449699901,6.3513298878203805,2.529955044242352,2.491143992705572,1.5479113600679095,0.05517540855692893,2.0223285694141078,3.64358082506818,6.864225508144289,7.366772115594566,4.805404663005604,4.731545884071723,6.9798118939809655,5.839289768666562,0.7249672236645732,4.112929358383722,19903,11.341106078606769,7.681416406623972,0.4258063901780357,1095261802,53.447545711744596
South Africa,2016,40,126,Europe,8.730063079555649,3.7504129449490184,8.082114476502365,5.795374280317946,2.5588721396086225,5.0649600147252185,3.4023713186313795,7.229234300574222,1.7019621614328007,4.1846820694404965,2.2987043454817604,3.876774208090187,5.868537791266847,5.553472646181752,8.321774900886393,0.36370383620085156,8.48890414459765,3.558747422945431,5.973417042340106,6.3356788522393614,5.067527429119894,3.620866009951069,41855,13.001176960578999,10.130548291306065,0.11267411491312829,765077420,66.21887781874821
Russia,2023,53,49,Europe,3.369138365914605,3.6872400527579305,9.006845482876116,3.1669541546289626,9.36177277906472,1.4655714098142647,6.535222146406275,5.228209940206852,7.2185965302621025,1.6212992208671784,5.493256690120225,0.7795609004324455,3.8609834177619096,4.28513773465654,1.6315564632041402,5.747594891300748,7.535284694133223,5.40190333920143,6.287868215611613,3.789141312731049,5.5967328056918975,9.782300371278067,14726,19.645726625634545,5.412823170895246,0.9174654199089757,952697501,75.94976560751007
Japan,2020,69,21,Asia,6.196958554042969,1.945299749000532,6.841387883730571,7.091732531595895,3.012383626467605,0.2494919615607727,9.567251493094108,4.225436066479919,2.984807291614935,3.1970662752240973,3.899835813102194,7.386444609199067,1.979668110327386,4.340928075812206,5.66785067547702,4.470202576973107,5.734404565034441,3.917603106741171,5.8150472040739976,2.8088805051909373,4.985919760932422,5.0027161229075965,51316,10.139785528055658,10.411494139368422,0.3466816703843365,1208728777,28.79098998170957
UK,2002,85,15,Africa,2.859275596539883,4.474114542869953,1.0482584952249274,2.4869594066700476,8.314265946981141,9.307482653818058,9.433791907097795,6.9216893084243925,2.224361535867254,7.7788017532493114,7.452022852872186,6.815229295410152,8.26562796944666,4.906211839765977,1.6292178062397922,4.2981533460820485,5.609908774392966,4.325611855772524,9.281786623201787,2.0691014297126973,9.791896607086548,0.0886346257289905,22823,2.055546341238108,0.5744174577038286,0.9672390658114641,518602633,60.608307817062666
UK,2022,26,14,Africa,9.172215451421783,6.246355586881762,5.229922769047526,8.231959969402121,6.642194924591908,1.2569051356453986,9.44102754771217,9.731166860093822,2.146085034797831,2.1561889162910832,5.835724775416182,0.49729133043984963,6.606954911783713,9.878752305803078,7.553968029841571,5.175720792477288,7.453449460674278,0.01984448458571042,6.645852150704252,4.38872125049048,4.577222179244953,6.992449266087623,39025,0.8964301237877348,5.9966410737946765,0.8491899239760077,1104292513,75.16454491145096
Germany,2006,88,42,Africa,7.809959810281724,1.3915483451822375,5.726341090497714,2.7235341313346115,8.612834319895647,7.049514286869148,0.4294684051693165,0.28894042356316985,1.4840093256080777,9.47113217656441,3.8133512760891275,9.412505903636578,0.12152850543340254,5.5654844830989,2.8463708722158487,1.2366884065780626,7.4116231902839615,0.6630704796189479,3.5293496197732974,0.2256101983180303,5.452692984246189,5.83232769265016,45471,1.0075127246637194,9.261518654718857,0.29541442730355405,56569118,77.09264315635384
Japan,2016,82,15,Europe,2.433028763446031,9.728128614702147,2.8185973000065756,9.927011622905122,9.761179867028973,6.52684958946984,4.030160009745227,3.1408495032402595,4.268156556751778,4.929217794936137,3.267299348347149,9.599603517046878,5.018646826448576,7.233377332684362,2.688180214309932,9.354516627811298,3.34517473717833,1.5070252613583934,3.5663638223202234,0.08706199486955946,3.1017038957869802,1.5819057684887305,42712,7.043534735093713,9.320874770960364,0.7479765226173306,1262088913,41.60032612260927
South Africa,2011,48,63,Africa,9.487967125586596,4.432811764267336,9.912958069003977,3.164624743276426,8.714836834566128,3.417200424485265,0.6078125744776552,3.3005980300712046,2.609485750249476,1.0692004643476183,9.132427819679872,3.346716291269968,2.713067037561504,4.167455912736255,7.698018325183882,7.047021096072922,1.0531945415898902,1.8402048314481134,0.7960676706670666,7.977672529055005,2.522678713787445,7.08341893244085,39285,14.49245572526448,1.070610279471265,0.2733090629571079,222744085,72.85151277421676
Japan,2008,51,27,Americas,3.5715758957622823,9.479609167513948,3.3562795685939726,8.788261386551978,4.036651615000205,1.8538289955472853,3.0947701327508237,4.142508558200996,8.938654752170837,9.430612119912587,0.4008266196064514,1.3061262305161014,9.151122633532186,3.2584905733149814,8.420075177915768,0.8484928529795743,7.718282264601873,4.5219257994529745,9.917852782143125,5.303584839333782,8.189526997620447,0.19893285248156256,25280,16.802157187447854,10.79437798697808,0.02521535892935367,421662248,30.190019698680835
Russia,2014,57,93,Oceania,6.518649476671875,1.3465892662418522,2.1025476929425926,3.973559541060573,8.145034814951627,1.7832824945541481,1.7457809509382893,6.2689214690144865,6.89139636851098,4.566782653941726,6.910310391841053,1.1434324193967682,7.255808500706471,9.165771977942029,3.43336326159712,0.7945961408972091,2.231059382952184,8.74910844191378,8.90765621018436,7.81211716669512,9.279246081656295,7.254218332006406,8070,11.880941275979449,1.2712758465397718,0.2629276331971553,1000467148,12.426612609307242
India,2017,21,105,Africa,7.428532311143964,7.672159531726802,1.1013602865204886,2.460548420309303,7.116508103070931,5.85327853050239,6.201374241118955,5.137531624797013,7.438620447180111,5.569651924332437,3.918985788955002,8.407205305924315,6.116146969573802,7.423603278693486,5.0110250792329305,2.1066186878077406,7.912650823635865,4.0603384577293955,0.4306889944809533,1.139265713836659,3.217503965773881,1.494395112628839,11227,9.599688200701129,11.112483063302827,0.16013495397375,796454686,11.292078181510611
USA,2020,98,53,Oceania,0.22902161464912307,6.176380505435449,3.7850126087313796,2.2616325046035524,0.6160367083165341,5.469212946240455,7.807461512653963,0.187290490257912,4.0361049210183495,1.8519477457251765,3.773576745634003,4.5916288909666125,0.8905408116868918,5.8242976575771355,6.934605525547313,2.39722501597325,6.180917234091202,6.271924480649126,8.617789524366717,8.153321738871693,8.477165091493234,9.845573966341174,5780,16.93275865362565,13.679939691533246,0.3078411406613335,1283069731,50.57021781756571
China,2012,27,52,Europe,9.589673461572461,8.200641195433708,6.926186916460534,8.501912818498782,9.297600977376241,8.75935020350232,5.133469652634014,4.116095783853716,6.002095181307707,3.3330898787838725,6.518767732847808,0.09508440626230019,9.30645914727493,3.3643129364289415,7.451701651454991,4.921502931665166,3.579600961731959,0.25802902396400706,1.3842413839476042,9.227380972737244,4.2173565270044024,5.11407425628642,67332,1.1344465824283656,14.629917412407414,0.47784443866785464,1234654684,38.32601209369789
India,2020,88,63,Africa,3.444413060873649,6.006779229552052,2.314170932924833,3.0875298631287675,4.659610916268312,6.400030784119362,7.954730732978826,6.194487045233032,5.007978407040474,7.036380354010144,8.504647532438291,9.253520864850406,1.4420124438796489,2.578602738737208,7.701180069303035,5.3645541185651915,8.522739294204687,8.548454698113783,2.390489430235203,5.333735485490369,5.245153898119563,0.10697734448507967,31479,6.47176377451002,9.053008021818252,0.15052121871406032,609753697,23.244863370358892
USA,2007,15,57,Asia,1.8977889343122423,9.628366332428062,7.695442174635944,3.38563008959747,1.344505656962559,8.192749760805247,0.12813296606231206,5.048247249304842,1.6745146052251547,1.239693955121578,7.24412245320069,5.927373260187555,4.507466404593236,2.5207167973724687,3.903877554512932,1.4580779719810877,6.911685483558204,1.1313449433304856,6.807855558326834,1.0543704251214925,1.7812831860834266,8.380638536104524,54523,1.147396745314191,10.711025106276795,0.09681290036894752,1281423734,39.11785220113884
India,2013,52,120,Europe,8.507077917284981,6.269318309298576,1.3540126772172711,1.9699305583894056,4.25378097198146,0.32413062452608776,8.204763646591957,8.720618641813143,0.47853695050784517,5.704588493427394,6.701112682450216,6.90396987912796,6.810415711141245,5.037308371895625,5.363418611838081,9.73531960168731,5.451082690592104,2.8428891685802626,7.302144606790723,1.2324954737250449,5.844208594765088,8.24819533935216,2147,18.622105314972064,3.5073648935860553,0.5086281297556723,597243936,41.18433250627219
China,2007,44,52,Americas,7.028992828234144,7.846041253444681,4.404679309785707,9.613247181162167,6.031412451214775,6.709931470285952,1.7836022468880652,3.985956706680205,6.835184547408398,6.935227662041479,4.962024500413968,8.235539373772303,4.947690122423001,8.748204660990574,1.0954711565726327,8.247689396161192,3.008999507960133,8.167358205701404,5.057497383275481,1.941824915687791,9.526532351818938,7.633572113968997,22925,1.7838478989272644,5.617602110073005,0.347665799010461,1170670271,55.35731575101368
France,2013,63,107,Americas,0.8674327262335257,8.775817725333674,7.0237374010604094,2.447439405988301,5.729461250839096,2.3370863842962097,4.609359014047739,0.125586798269115,1.2117245922759368,0.01836640258818467,4.691784639132999,8.185787006408244,8.824700359285027,8.810478203227708,9.485516609695964,6.334877338994682,9.862806051505945,2.6487752490681338,9.677435294631836,1.852595333111352,0.5055886634426743,5.3794243104446515,25372,19.191014557933485,0.18321254794775033,0.4468280339897117,1069638741,5.792135456729774
Japan,2006,71,43,Oceania,1.1704458137676954,7.145834712104601,1.353094026876377,2.4744361898161205,5.747936467863029,2.5283895996571015,4.425856159031683,2.848985175544988,0.5734915320723455,8.375764311861554,4.607152754868763,0.7580487252033963,8.353412620978277,7.4498526375696805,7.014158834574886,2.7790550213362253,8.385405134729236,2.579997835465094,4.896149810540377,9.448701098272652,2.6128715396227453,2.1845030973984745,24774,14.616420696944816,11.969344447552395,0.9903123145552309,1336602915,90.80210121282434
India,2022,78,135,Oceania,7.15191870653649,5.242366565631603,5.978422099949774,9.438978902546959,2.5583928315173363,7.20576529089341,8.731555291648469,1.3567262696898819,4.418673326716117,0.5633329592447089,1.4544746328463176,5.739922930306102,1.3536784979071603,5.424911679336293,3.7555260523343,9.103399633465862,1.3657573755923214,6.029860824635867,2.583602819318298,8.002946556341385,6.943811631540166,6.399882410041652,53899,9.890779877391513,10.343583262077393,0.35169924770664474,250090662,37.220116491954535
Russia,2011,91,117,Asia,0.7478325595908397,2.728170787634203,7.989525124169056,9.008988549951829,6.327024494211891,7.934329588249409,9.659791472839675,2.5023032345282514,7.380263700085683,2.469201912035653,5.595029883719552,6.96244627842567,6.1763626018286395,2.349097377401901,3.8961234983268067,3.152438546864097,8.062287646676209,9.03245084835412,0.09059892389310265,3.1814182440438996,2.6869587039467238,8.479801486074097,67772,6.252081766337421,3.869472359961394,0.6034168526456468,1260197183,61.53791508497354
South Africa,2010,25,170,Asia,9.17175435124065,8.544926133956693,5.9554889628920655,2.4891088317991015,9.074148337776627,3.7173547513855265,2.551209665375321,3.62088018036875,7.688684392323733,9.635448982897168,3.1546427807001054,0.8562043781578166,0.5220315028807954,4.7885241286078,0.9048408166687316,3.192372111466222,1.2018860089547811,2.136492988042095,8.673007985255968,8.16576802456731,3.6796923472811836,4.930235920405811,9299,10.741611808364437,7.351557985974209,0.48387811153513405,331121280,30.64004154263499
Brazil,2021,17,4,Americas,7.415401369476332,4.805782526886784,5.1146392432751755,8.647255695179894,3.8866694655160074,7.900768168683062,0.6741317259320101,6.766556523211554,8.734696067160533,0.8104079634459704,6.182278962253457,2.224009071979914,7.205775061127849,6.947225519382121,4.569231670695123,3.5292602345151582,2.4774773033733064,6.208182978421162,3.9530955354752226,7.721351380942271,2.900935375712994,0.6714849137713275,34706,12.85386397398554,10.926092119916074,0.7372469193138209,1043171621,76.16759201332928
Russia,2021,98,133,Africa,3.354922059669888,6.207082263350591,8.382995532028406,2.498232130861169,6.305802826201098,4.437446753523556,6.505217824548465,3.241699952981798,1.9921402249876419,8.259405594964669,5.343352476243938,3.9581445851656194,7.360209202786847,5.9501664935014205,6.730239469407511,0.47935086656087145,9.57549763594513,6.0018809871586445,7.82537654976013,3.5526489193152857,9.674688399832753,9.752631142173858,16770,9.62605498975863,9.99807895795189,0.9848427273037766,376611457,45.86967018522249
China,2010,99,80,Americas,3.6293877922533824,0.7922653788091982,9.854203500012167,0.8446416485287445,2.4398700700724616,8.576453483703808,5.028405867532085,8.841091750638665,9.856243938146527,6.51998289649915,9.399241953614144,8.865250632332176,3.444911496435826,5.140341252259619,9.525545404455723,0.6185401788663236,8.699047242118494,6.59522951335854,7.738537516718748,0.299850165200064,4.871226327951296,6.767265084213616,61130,18.34997793147891,4.809307419016783,0.5234085288493385,296546642,32.17951381785467
South Africa,2021,95,41,Americas,5.064960962041014,4.973513231268498,1.8131295235517475,8.20361348395825,0.4828102018870184,0.2490377217859263,5.657051419106944,2.9956790938963227,7.632090719640939,5.983786233249969,4.349301320567234,8.506333988486587,7.865938173649982,4.282116195333275,6.475863845316294,4.758032558493364,6.060034326528853,9.467691207206723,0.43566719401887166,0.08745017430682123,1.338502547142757,9.818864822868061,66567,2.7859339553324425,5.5461794291145985,0.35043954683489686,916298542,96.38080771312113
Russia,2012,40,132,Asia,3.609694136485402,6.981576440198451,6.913463413275371,7.715581578152863,5.857313639194052,0.8349507081485064,0.46270212769999874,1.36933412141511,1.572133459501729,5.816824411925262,6.643972080126179,7.82103001424762,6.527024509210223,7.525142965391517,6.507114689740616,8.817534078007865,6.9912816782363185,1.658818111949445,8.215739528073678,3.256233527280119,1.2228798636774751,1.8699345186927652,41809,2.5679894113688317,2.3134603706806107,0.16249476393181506,901960734,86.52069449810779
UK,2017,19,2,Oceania,7.834685514383157,5.8407190993377,0.806575543395367,2.946671216914715,0.47549802185225865,7.763518072676816,7.753098216179458,1.6886541747092298,8.40721285995411,1.6645859837990218,5.928025586899009,9.902767116879037,5.040507281780751,8.422351236383115,7.864139148895052,9.423747642782471,0.8960946978420081,6.54357326123324,2.891478089220274,0.4539539478712151,3.103464979522551,2.033906333586055,28658,15.590377593393281,2.0644324464311654,0.8123625089798178,728065851,18.032869189263568
